anton_walbrook	-0.136903435	-0.428636879	-0.680757165	0.741009951
mountain_man	0.319551766	-0.404226691	-0.911021352	1.272302508
haiti	0.307767838	-0.431247294	-1.233506680	1.059362411
A_Bright_Shining_Lie	0.378357530	0.134940460	-0.227881655	-0.019738572
Enemy	0.298700213	0.545830905	-0.343039900	0.110864207
production	-0.204655170	-0.541979194	-0.783164561	0.550031245
Valkyrie	-0.171806902	0.187409684	0.495991588	-0.181971893
1930s	-0.366300434	-0.429549426	-0.902635813	0.832981110
Nelly_Borgeaud	0.663424790	-0.279307455	-0.281440139	1.195397019
To_Hell_and_Back	0.009609014	0.216950491	-0.287900031	0.282214165
La_Vie_de_Bohème	0.410720855	0.527233422	-0.358733684	0.577207744
evan_goldberg	-0.054514088	-0.735575080	-0.705414236	0.420943856
Freaks	0.671473682	0.419759989	-0.209951788	0.405368179
Spiral	0.358842194	0.545243442	-0.490125567	0.459817082
teen_pregnancy	0.279098690	-0.456213713	-0.862041593	0.956984103
Miles_Chapman	0.962491632	-0.429470927	-0.818602383	1.131710649
Between_Two_Worlds	0.390331715	0.011492508	0.346872807	0.062216517
Joyce_Hooper_Corrington	1.146590471	-0.212636963	-1.207655668	1.569950938
Telling_Lies_in_America	0.496834934	0.240362316	-0.439063489	0.346659809
Lena_Olin	0.605664372	-0.101415746	0.612576663	1.033446789
Hannah_Arendt	-0.026834702	0.355763227	-0.171615466	0.538443387
Michael_J._Pollard	0.503246427	-0.152791694	0.212188825	1.307757735
Krippendorf's_Tribe	0.805270672	0.518031716	-0.768353164	0.575356007
Eat_Pray_Love	0.300519168	0.377392262	-0.176742509	0.346002489
Horror	-1.114174485	1.392970681	0.577151060	0.624027967
Get_Low	-0.002699840	0.171049491	0.002960362	-0.083939821
Rich_Christiano	0.935612679	-0.989599764	-0.510855794	0.901320219
Gold_Diggers_of_1937	0.346821010	0.272798061	0.097073339	0.075718001
Anthony_Rapp	0.827938080	-0.025420045	-0.624217689	1.397470593
Violeta_Went_to_Heaven	0.393856496	0.222865105	-0.769641817	0.221007675
The_Survivors	0.590116739	0.249871254	-0.127861440	0.331930995
Comandante	0.259140849	-0.213528544	0.204523265	-0.305208832
Train	0.413074732	0.483816385	-0.646226823	0.408052474
Rudolf_Nureyev	0.800281882	-0.179036036	-0.298660487	1.513845801
Jane_Birkin	0.567728639	-0.268541396	0.221456632	1.030106306
Journey_to_Italy	-0.231194720	0.432219297	0.189132482	0.650331140
Mr._Mom	0.149874285	0.135400712	0.392780006	-0.012076029
Just_Write	0.065761060	0.282748491	-0.120391220	0.299533248
James_Doran	0.703518808	-0.670610070	-0.655878544	0.970836759
Chernobyl_Diaries	0.411733121	0.467265368	-0.959633410	0.324046522
Michael_Imperioli	0.867993355	-0.231687531	-0.809493601	1.694439650
Pinky	0.312944382	0.447879702	-0.060101841	0.343454570
Boris_Giller	1.100480914	-0.371678770	-1.071556449	1.425665736
Jonathan_Tropper	0.912121832	-0.529079735	-0.777130902	1.147368312
Upton_Sinclair	1.394776344	-0.298936695	-0.642187357	0.851740301
Sheila_Kohler	1.114939690	-0.298799306	-1.244781733	1.324285388
The_Borrowers	0.787730098	0.407420725	-0.807953715	0.776586115
joe_strummer	0.436366856	-0.203282267	-1.131163120	1.632268310
marriage	-0.194202185	-0.519001544	-1.086139917	0.921269715
Sabotage	-0.041335110	-0.106319822	0.518562198	-0.259327024
Steve_Earle	1.106229663	-0.032938957	-0.907926381	1.594948053
June_Diane_Raphael	0.922225237	-0.640840769	-0.169659331	0.565321028
Brian_Clark	0.878412485	-0.529886603	-0.745424509	0.992699325
Max_Strom	0.830943286	-0.599429131	-0.624824286	1.135484338
Dad_Savage	0.550081193	0.420521528	-0.477902114	0.690489292
queen_elizabeth	0.506378472	-0.416602284	-1.133575559	1.040221453
Ramin_Niami	1.265014410	-0.616123974	-0.414636880	0.298304647
derek_cianfrance	0.180238262	-0.472416848	-1.040213227	1.455149412
Theodore_Gershuny	0.959330916	-0.673778057	-0.534002721	1.202014327
Rob_Letterman	0.758665025	-0.614709675	-0.538924694	0.752606630
I_Will_Fight_No_More_Forever	0.318209708	0.432179213	-0.555649996	0.905507863
Michel_Serrault	1.031661272	0.181307927	-0.385281622	1.715251803
Aubrey_Plaza	0.871036112	-0.144643694	-0.369100243	1.382768750
Judit_Pogány	0.760008335	-0.140503198	-0.799129128	1.778171659
Sean_Maguire	0.743244290	-0.237452999	-0.519436419	1.472210050
Homicidal	0.667946458	0.717801988	-0.664055884	0.496126771
Sunil_Shetty	0.833884835	-0.040362205	-0.437991679	1.644478202
Paris_Qualles	0.926107585	-0.671774328	-0.667651653	0.681309819
Haylie_Duff	0.664942503	-0.398689330	-0.049133629	1.215531111
The_Barber_of_Siberia	0.456970572	0.042769682	-0.182448298	-0.114900857
coincidences	0.433676481	-0.453974754	-1.103710175	1.307951927
John_Lee_Mahin	1.386483192	-0.711169660	-0.129147440	0.284836709
Narrow_Margin	0.542775571	-0.031321812	-0.143577084	-0.132071495
Brad_Dexter	0.841705859	-0.154308155	-0.634562790	1.417875528
Ronald_Cass	1.090013981	-0.291640222	-0.895643115	1.104639888
Tales_of_Ordinary_Madness	0.029567102	0.355145961	0.316746682	0.522582471
The_Left_Handed_Gun	0.097761296	0.035148546	0.415462196	0.141468450
Carter_Jenkins	0.930386484	-0.114496611	-0.773941338	1.518459320
Hadas_Yaron	0.706252038	-0.102649227	-0.367683679	1.256238341
Hugh_Dancy	0.718483925	-0.094154783	0.489497960	1.109696746
Spaceballs	0.308503419	0.220623344	0.238426760	-0.358018577
Carrie_Ng	1.001798272	-0.147932276	-1.067119837	1.865908027
hideaki_anno	0.684503973	-0.230955049	-1.380947113	1.514670253
Virginia_Karns	0.947644889	0.027093505	-0.874285817	1.562484384
Ariane_Labed	0.526788473	-0.219162405	0.089897200	1.149473190
james_w._horne	0.380447775	-0.226987720	-1.363054037	1.571710467
Waiting_to_Exhale	0.500274420	0.551146448	-0.179112032	0.339094400
Myra_Hess	0.734560370	-0.155250758	-0.419244379	1.364243388
Jacques_Feyder	0.672686338	-0.975989401	-0.588845372	0.836978793
Tom_Wolfe	1.205699325	-0.478719950	-0.451169133	0.689782977
Joan_McCracken	0.918426156	0.105054595	-0.828981578	1.656834364
Carla_Gallo	0.813346326	-0.063442595	-0.575618207	1.422206283
Aspen_Extreme	0.516267896	0.107959792	-0.480864912	-0.024248879
Tony_Maylam	1.059193492	-0.706603825	-0.614839256	1.205229640
Bala	1.267528892	-0.556069314	-0.933925450	0.536284208
Shottas	0.553481758	0.703461826	-1.012741327	0.632223248
Buena_Vista_Social_Club	0.026251970	0.177071124	0.281700224	-0.140079468
7_Boxes	0.074027061	0.309111804	-0.656423628	0.605191350
Joe_Anderson	1.149084926	-0.388299763	0.058145855	1.050060153
Adrian_Shergold	0.786597371	-0.952189863	-0.308919698	0.857624352
Leland_Orser	0.913949788	-0.026928857	0.088480495	1.068241239
Don't_Be_Afraid_of_the_Dark	-0.151726946	0.413026929	-0.209557235	0.201039866
Drum	0.098281309	0.247366801	-0.422474027	0.006347059
Stelvio_Massi	0.368667692	-0.843299747	-0.178469867	1.017097116
Melvin_and_Howard	0.038038120	0.112084918	0.242550060	0.031520810
Gérard_Krawczyk	0.386591762	-1.236844778	0.374747097	0.214747652
Graham_Yost	1.089239836	-0.616545022	-0.264177322	0.573265254
Street_Scene	0.200005293	0.388216108	0.007978365	0.433077306
necrophilia	0.452786267	-0.468513280	-1.415433049	1.124070525
Coline_Serreau	0.903536975	-0.468148351	-0.478819728	0.923580766
Sally_Field	0.500537276	-0.504054248	1.200769067	0.839703262
Anatomy_of_Hell	0.263128370	0.278347641	-0.015263005	0.581890762
Chris_Gorak	0.881473780	-0.871069729	-0.427564770	0.698212028
Pippi_on_the_Run	0.021538299	0.220308408	-0.241046622	0.728901327
Man_of_Iron	0.216279835	0.235912487	-0.441620678	0.733960509
Alan_Cumming	0.452494085	-0.557281852	0.919661403	0.877096236
One_Good_Cop	0.399179786	0.340692550	0.250906110	0.334306359
Freddie_Bartholomew	0.915043890	-0.078988120	-0.338800400	1.373363853
Boyhood	0.354771912	0.124833412	-0.094648995	-0.462764859
Michael_Arias	0.804039180	-0.625471830	-0.786665678	1.322732687
claire_denis	-0.192938596	-0.647579372	-0.787953794	0.734366059
Pay_It_Forward	-0.280842781	0.057482008	0.445132017	-0.067090683
Three_Brothers	-0.191076919	0.349102467	-0.091380320	0.546013057
Applause	0.223515287	0.112757176	-0.535449147	0.662270308
1976	0.293954223	-1.051982164	-1.066398263	-1.535790086
Frances_Fisher	0.855344594	-0.165961757	-0.696364045	1.659521222
Jerry_O'Connell	0.688767016	-0.333310664	0.382843643	1.242217422
Frank_Cottrell_Boyce	1.350421667	-0.804703891	-0.251238674	0.374856442
Rob_Schneider	1.283077478	-0.435515404	0.724240720	0.770425260
Electrick_Children	0.288058847	0.354561001	-0.862353206	0.737596035
Vagabond	0.006863612	0.413861394	0.042091452	0.650248408
Mouchette	-0.515182912	-0.075772092	0.232906148	0.172941029
Tony_Gilroy	1.144324780	-1.037670016	-0.279967219	0.097748898
Dan_Studney	0.847740531	-0.461754292	-0.502117991	0.698268652
euthanasia	0.291179299	-0.506037831	-1.292123318	1.440950751
Chariots_of_the_Gods	-0.390067369	0.450632393	-0.289686769	1.073103309
Cherie_Currie	0.837337554	-0.507608473	-0.279276848	1.089564681
Superman_vs._The_Elite	0.575713336	0.372650981	-1.178611040	0.543459535
Grégoire_Colin	0.959959686	-0.033962250	-0.964687526	1.757443666
Scream	0.265043050	0.047872748	-0.283328891	-0.667560339
George_Axelrod	1.467494249	-0.499467850	-0.228423417	-0.197040409
Dream_with_the_Fishes	0.502307713	0.026917223	-0.538905799	0.535466731
54	-0.014943895	0.442776859	-0.036351416	0.410572559
Charlie_Chan_at_the_Circus	0.708076000	0.084451124	-0.699364960	1.111881971
Charlotte_Ross	0.833875656	-0.188848808	-0.667868137	1.605345249
David_Worth	0.890045285	-0.829551220	-0.281878561	0.815276206
Burt_Shevelove	1.169300556	-0.473643929	-0.751887739	1.004444838
Wendy_Barrie	0.541671455	-0.204174563	-0.386521637	1.456669331
Jérémie_Renier	0.719365716	-0.197560787	-0.183111757	1.449257731
powerful	0.174003154	-0.481744587	-0.766389966	1.036576033
Charlie's_Angels	-0.149447888	0.420769453	0.372290075	-0.012496799
A_Dog_Year	0.177865565	0.430435181	-0.083765857	0.657684922
An_Angel_Named_Billy	0.139830753	0.548203588	-0.514409840	0.494785458
Stoned	-0.083195142	0.269204110	-0.048386678	0.314430565
Noboru_Iguchi	0.986254036	-1.079317927	-0.628928959	1.381485343
Joe_Roth	0.731843054	-1.008233309	-0.165495872	0.267539769
Roger_Nygard	1.026147604	-0.536054552	-1.110460639	1.382517576
Toys	0.088472992	0.021639431	0.190326467	-0.377868176
Light_It_Up	0.502265215	0.402123004	-0.448261768	0.072446957
The_Tingler	0.436086863	0.580794454	-0.369494587	0.435244232
Transporter_2	0.004524933	0.059273235	0.209489867	-0.207575664
Love_Wrecked	0.308569163	0.047413908	-0.281922519	0.050875504
A_New_Kind_of_Love	0.499806851	0.043115109	0.151303574	-0.048221689
Tony_Manero	0.402299374	0.033301454	-0.679659367	0.562486708
David_Dontoh	0.985084176	-0.070145704	-0.826962829	1.563283563
Warren_Skaaren	0.890264571	-0.661381245	-0.601350904	0.878197670
Alvarez_Kelly	0.326678157	0.058893323	0.018799510	0.467882365
Spun	0.063756093	0.471632451	0.049461223	0.106116362
Rapado	0.541648269	0.208037779	-0.646866918	0.596070111
Elizabeth_Bowen	1.100440860	-0.395647019	-0.996187568	1.209554076
Evan_Hunter	1.402409673	-0.580262244	-0.496916711	0.428839266
Ivan_Reiner	0.859673977	-0.723656476	-0.626566231	0.912974954
Any_Day_Now	0.340603292	0.795488000	-0.950269520	1.200242996
Marc_Donato	0.863831401	-0.157155335	-0.748292863	1.609128833
The_Dolly_Sisters	0.728733897	0.325582504	-0.673849165	0.486568511
julia_stiles	-0.156183258	-0.388282716	-1.361511111	0.784961581
American_Virgin	-0.013903765	0.083962418	-0.425433517	0.118016548
The_Life_and_Times_of_Judge_Roy_Bean	-0.074284382	-0.161045730	0.473573714	-0.139417619
That_Evening_Sun	0.156487316	0.428845316	-0.429358244	0.806640267
Martita_Hunt	0.624743819	-0.228645682	-0.484702140	1.505977750
Cat_on_a_Hot_Tin_Roof	0.105641216	0.136170983	0.342226654	-0.280403554
Achilles_and_the_Tortoise	0.131176442	0.420572221	0.133377552	0.547099710
Mary_McGarry_Morris	0.974703610	-0.488804579	-0.909913778	0.823725164
The_Last_Winter	0.191578105	0.129506558	0.036981776	0.440957487
peter_howitt	-0.378246784	-0.448643327	-0.663804591	0.649357915
Artois_the_Goat	0.782198846	0.650370717	-1.142365217	0.739542961
Maîtresse	0.082084127	0.135250196	-0.066993512	0.173094288
Orwell_Rolls_in_His_Grave	0.164676294	0.161424592	-0.367737621	0.610831439
Stephen_Sinclair	1.075620770	-0.355090976	-1.037334204	1.283305168
We_Live_in_Public	0.755199194	0.373567104	-0.600935519	0.315947413
panda	0.349166393	-0.418770045	-1.012715340	1.089889169
Sofi_Oksanen	1.019693255	-0.378706902	-1.113079906	1.631309032
Ulla_Jacobsson	0.355812073	-0.460287273	-0.075132772	1.030824542
Mumford	0.420439243	0.192427918	0.231708691	-0.346486479
hammer_film_productions	-0.330107510	-0.381583124	-0.974595547	0.910947680
John_Birmingham	1.145230651	-0.297454953	-1.339962006	1.471274376
Meet_the_Applegates	0.444247395	0.094197981	-0.359648734	0.345486075
Mogambo	0.255166262	0.113051228	0.340358883	-0.200939447
Joseph_Breen	1.186916828	-0.256801963	-1.135653615	1.388180017
Ed_Wood	0.050736126	0.357667118	0.251449108	-0.168228447
mamet	-0.060195617	-0.700127482	-0.990053058	0.558639705
Even_Cowgirls_Get_the_Blues	0.466135770	0.489082754	0.018349037	0.073891513
Cars	-0.280993283	-0.010223753	0.303112358	-0.587879717
Jungle_Fever	0.597979844	0.088830344	0.295175433	-0.114769220
Stanley_and_Livingstone	0.240167961	0.058224428	0.107238702	0.160444632
No_One_Lives	0.659614265	0.382491171	-0.725531280	0.521762490
Louis_Wolheim	0.519018769	-0.016819928	0.320905447	1.210910439
Battle_of_the_Year	0.015924700	0.419603437	-0.736913741	0.296536207
Valerio_Zurlini	0.887877762	-0.670666993	-0.394059360	0.408977270
Kangaroo_Jack	0.288184434	0.392388850	-0.336515784	0.219104290
Carefree	0.827366829	0.416622907	-0.325511366	0.556124270
The_Tomb_of_Ligeia	-0.148935348	0.055979431	0.253086776	-0.085225932
Barry_Ward	0.984857738	-0.125125244	-1.018720746	1.761850715
Robert_Francis	0.723168790	-0.137915924	-0.289714456	1.213514924
Evgeniy_Tsyganov	0.892345011	0.039685737	-1.024092317	1.848419189
Jerry_Springer	0.801502049	-0.276751041	-0.252421826	1.461958051
gene_simmons	0.203522533	-0.386226594	-0.818039775	0.999201298
William_Crain	0.851601541	-0.596766889	-0.752482355	0.885085285
Rowland_Barber	0.905006647	-0.539708257	-0.889581978	1.104164600
Chris_Langham	0.951803505	0.032251853	-0.998620629	1.820072889
Clive_Egleton	0.759058654	-0.569998384	-0.641453147	1.146266580
Phone_Call_from_a_Stranger	0.002520115	0.092724994	0.191381052	0.268177390
Bryce_Courtenay	1.067946911	-0.382368028	-1.098211288	1.329600692
Julie_Claire	0.793877006	-0.115868486	-0.700713456	1.659843445
guy_pearce	-0.677402735	-0.255403817	-1.018785000	0.272590697
Hattie_Dalton	0.911943078	-0.489633769	-0.832996011	1.044719219
The_American	-0.102920629	0.146831483	-0.053997353	0.037756026
Dylan_Haggerty	1.161733150	-0.237594351	-0.603893757	0.903362751
Stage_Door_Canteen	0.195649654	0.083606116	-0.362875462	0.506626785
Canada_Lee	0.822141767	-0.061207060	-0.675117671	1.567189097
W.E.	0.173247606	0.529536307	-0.339941353	0.281455159
The_Purge	0.457370371	0.791434169	-0.552822590	0.810886800
Arthur_Kober	0.936034858	-0.424623191	-0.729821563	1.142940044
Old_Yeller	0.010540176	0.374656439	-0.040920351	0.293254733
May	0.406046510	0.471959233	-0.290059894	0.154230550
anthony_russo	0.433190554	-0.205362141	-1.103724837	1.344572306
Juan_Antonio_Bardem	0.401204884	-1.082436800	-0.191729113	0.869642377
Courage_Mountain	0.159927011	0.216912359	-0.290011108	0.464268863
mekhi_phifer	-0.117279969	-0.464097023	-1.047935724	0.935613930
Hilmir_Snær_Guðnason	0.796649635	-0.142709985	-0.489617735	1.422152996
Greg_Harrison	0.846581817	-0.595261216	-0.773649454	1.331386089
Mitchel_Musso	0.605086565	-0.413439840	-0.254036605	1.144089341
sam_peckinpah	-0.690189481	-0.779844642	-0.453365833	0.920404077
Speed_Racer	-0.294406325	0.049537349	0.622440040	0.262909621
Jackie_Kallen	1.049140930	-0.319875985	-0.814598858	1.159010530
John_Morris	0.928244352	-0.402812958	-0.741420090	1.312380552
cars	-0.463290781	-0.682417452	-0.675696313	0.517651916
david_koepp	0.136106834	-0.463004291	-1.260382175	0.885089576
3_Bad_Men	-0.201099381	-0.255401552	0.405900449	0.387593448
romania	-0.384335726	-0.241738096	-1.025844574	1.003159404
Tony	0.297639310	0.512956440	-0.826874256	0.464936912
If_I_Stay	0.398918629	0.289778858	-0.791705906	1.245628834
milan_kundera	0.441874862	-0.362471819	-1.104850054	1.273880720
Blue_Ruin	0.621450543	0.475315273	-0.873531461	0.776092052
Gigi_Darlene	0.652930737	-0.196582213	-0.524911463	1.526012421
Evelyn_Ankers	0.264217257	-0.145157337	0.517869890	1.441501260
television	-0.901676059	-0.559532225	-0.592871130	0.453753829
Uwe_Ochsenknecht	0.908623159	-0.090271786	-0.888849974	1.781557202
Return_of_the_Fly	0.534224093	0.643763006	-0.483164191	1.093599558
The_Twonky	0.246043429	0.482211530	-0.540300250	0.586344719
Emlyn_Williams	1.393603563	-0.365975082	-0.470830530	1.101345420
ida_lupino	0.007411968	-0.415875912	-1.097650647	1.168633938
Dorothy_Atkinson	0.987960100	-0.180273712	-0.807586968	1.521330833
Reginald_Beck	1.029718876	-0.481378645	-1.164705038	1.368698716
Jack_Dean	0.772134304	-0.136475772	-0.660546601	1.584697843
Black_Cat,_White_Cat	0.710461080	0.310391307	-0.394580632	0.124660820
Minoru_Takashima	0.786134899	-0.061744627	-0.712788403	1.636811972
Switch	0.549160659	0.392933279	-0.111672759	0.110313416
Bring_It_On	0.719476700	0.293567240	-0.497122884	-0.394542128
Víctor_García	1.105474114	-0.682416558	-1.062704206	1.643005252
visuals	0.418530583	-0.312415957	-1.087175250	1.312302947
Food,_Inc.	0.053055588	0.347797394	-0.218623012	0.219919041
Alain_Delon	0.837852716	-0.187312603	0.507472038	1.262855887
Scott_Haze	0.696131945	-0.312261820	-0.375232577	1.317649961
Copper_Mountain	0.153322056	0.265094101	-0.446790725	-0.188400924
eytan_fox	-0.115846999	-0.540293336	-0.751625717	1.102300167
Takashi_Ishii	1.197232842	-0.475880504	-0.917792022	1.546124339
Jack_Albertson	0.527643263	-0.255059004	0.399456620	1.020288825
Raise_Your_Voice	0.262167692	0.193216220	-0.383995295	0.867476463
The_Sergeant	0.228765979	0.293382615	-0.354760915	0.487519413
Heather_Graham	1.152276397	0.336353451	0.452843159	1.160353065
That_Hagen_Girl	0.434035391	0.658968210	-0.552121580	0.620952547
Grand_Masti	0.806980729	0.402131170	-1.105987072	0.178312808
Bright_Leaves	0.376935750	0.557945609	-0.699077964	1.307105541
Ross_McElwee	1.339782357	-0.577311456	-0.938881695	1.929983377
Lady_Oscar	0.341605783	0.167096019	-0.045634963	0.640904725
jeffrey_dean_morgan	0.501715243	-0.195436537	-1.584627748	1.262628317
Borderline	0.295626134	0.081145473	0.218941122	0.240693316
The_Glass_Key	0.073711857	0.368039042	0.183695436	0.386125594
Love_Letter	-0.054970380	0.491315573	-0.322622746	0.889576972
compassion	0.078712687	-0.405221432	-0.715338588	0.919870615
hector_babenco	-0.055111170	-0.319676042	-0.865343153	1.151672363
Jet_Lag	0.569437087	0.064647831	-0.198969081	-0.271571308
Brad_Johnson	0.764138460	-0.304659367	0.148762077	1.194623113
White_Zombie	0.066670142	0.558617413	-0.754723191	0.618443072
Cop_Land	-0.085401140	-0.216608778	0.580969870	-0.600691676
Urban_Ghost_Story	0.195724115	0.578292608	-0.584589660	0.597697079
david_gordon_green	-0.243925646	-0.195789546	-1.160111785	1.489080787
Monte_Markham	0.932356000	-0.069582559	-0.756001890	1.564378977
Of_Time_and_the_City	0.868520141	0.385285556	-0.257997990	0.283292830
L.C._Moyzisch	1.128463149	-0.307563186	-1.133105636	1.468508005
Dorothy_Ann_Puzo	1.168941736	-0.506228089	-0.660430729	0.775413394
James_Franco	1.311612606	-0.337875217	0.963959217	0.675885022
Martin_Flavin	1.079826951	-0.552929103	-0.651142836	0.894503117
Stephen_Trask	0.630510390	-0.564767957	-0.108469307	1.168917060
Raymond_J._Barry	0.894829869	-0.217070997	0.125692159	1.079129338
1958	0.052690718	-1.228480339	-0.984665692	-1.311225533
John_H._Secondari	1.049795389	-0.641031623	-0.774804115	1.370559573
Brooklyn	1.101105213	0.703975558	-0.798113942	0.418634325
Nana_Dzhordzhadze	0.974200010	-0.537887216	-1.032695770	1.466697931
Geoff_Murphy	1.313679934	-0.695994973	-0.508482873	0.519397438
Paul_McGuigan	0.440233558	-1.256531596	0.211765006	0.200034186
Brad_McGann	1.064351082	-0.548237801	-0.562068403	0.781598806
Sonia_Todd	0.674864411	-0.158348694	-0.388363421	1.216728210
Gilda	-0.182992578	-0.064183518	0.599035978	-0.097784922
court	-0.793851614	-0.528183281	-0.536745548	0.442262292
Geoffrey_Sax	0.949995875	-0.537713528	-0.827030122	1.192066908
Jean_Ferry	0.877404332	-0.514605463	-0.966272652	1.319084406
The_Reckless_Moment	-0.058451571	-0.023118308	0.286266059	0.191119790
The_First_Wives_Club	0.691718638	0.477333248	0.027847916	-0.092307471
